model,timestamp,song,artist,genres
openai/gpt-4o-mini,20241121211002,Lovely Day,Bill Withers,classic soul; funk; quiet storm; soul
openai/gpt-4o-mini,20241121211002,Don't Stop Believin',Journey,album rock; classic rock; hard rock; mellow gold; rock; soft rock
openai/gpt-4o-mini,20241121211002,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
openai/gpt-4o-mini,20241121211002,Shut Up and Dance,WALK THE MOON,Unknown
openai/gpt-4o-mini,20241121211002,Best Day of My Life,American Authors,modern rock; pop rock
openai/gpt-4o-mini,20241121211004,Feeling Good,Nina Simone,jazz blues; neo soul; soul; soul jazz; torch song; vocal jazz
openai/gpt-4o-mini,20241121211004,Happy,Pharrell Williams,dance pop; pop
openai/gpt-4o-mini,20241121211004,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
openai/gpt-4o-mini,20241121211004,Here Comes the Sun,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
openai/gpt-4o-mini,20241121211004,Walking on Sunshine,Katrina and the Waves,new wave pop
openai/gpt-4o-mini,20241121211004,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
openai/gpt-4o-mini,20241121211004,Lovely Day,Bill Withers,classic soul; funk; quiet storm; soul
openai/gpt-4o-mini,20241121211004,Can't Stop the Feeling!,Justin Timberlake,dance pop; pop
openai/gpt-4o-mini,20241121211004,Shake It Off,Taylor Swift,pop
openai/gpt-4o-mini,20241121211004,Three Little Birds,Bob Marley,reggae; roots reggae
openai/gpt-4o-mini,20241121211006,Feeling Good,Nina Simone,jazz blues; neo soul; soul; soul jazz; torch song; vocal jazz
openai/gpt-4o-mini,20241121211006,Happy,Pharrell Williams,dance pop; pop
openai/gpt-4o-mini,20241121211006,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
openai/gpt-4o-mini,20241121211006,Can't Stop the Feeling!,Justin Timberlake,dance pop; pop
openai/gpt-4o-mini,20241121211006,Three Little Birds,Bob Marley,reggae; roots reggae
openai/gpt-4o-mini,20241121211006,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
openai/gpt-4o-mini,20241121211006,Walking on Sunshine,Katrina and the Waves,new wave pop
openai/gpt-4o-mini,20241121211006,Shake It Off,Taylor Swift,pop
openai/gpt-4o-mini,20241121211006,Best Day of My Life,American Authors,modern rock; pop rock
openai/gpt-4o-mini,20241121211006,Good as Hell,Lizzo,Unknown
openai/gpt-4o-mini,20241121211024,Feeling Good,Nina Simone,jazz blues; neo soul; soul; soul jazz; torch song; vocal jazz
openai/gpt-4o-mini,20241121211024,Happy,Pharrell Williams,dance pop; pop
openai/gpt-4o-mini,20241121211024,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
openai/gpt-4o-mini,20241121211024,Don’t Stop Believin',Journey,album rock; classic rock; hard rock; mellow gold; rock; soft rock
openai/gpt-4o-mini,20241121211024,Here Comes the Sun,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
openai/gpt-4o-mini,20241121211024,Lovely Day,Bill Withers,classic soul; funk; quiet storm; soul
openai/gpt-4o-mini,20241121211024,Walking on Sunshine,Katrina and the Waves,new wave pop
openai/gpt-4o-mini,20241121211024,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
openai/gpt-4o-mini,20241121211026,Feeling Good,Nina Simone,jazz blues; neo soul; soul; soul jazz; torch song; vocal jazz
openai/gpt-4o-mini,20241121211026,Happy,Pharrell Williams,dance pop; pop
openai/gpt-4o-mini,20241121211026,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
openai/gpt-4o-mini,20241121211026,Walking on Sunshine,Katrina and the Waves,new wave pop
openai/gpt-4o-mini,20241121211026,Rise Up,Andra Day,Unknown
openai/gpt-4o-mini,20241121211026,Three Little Birds,Bob Marley,reggae; roots reggae
openai/gpt-4o-mini,20241121211026,Here Comes the Sun,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
openai/gpt-4o-mini,20241121211026,Shake It Off,Taylor Swift,pop
openai/gpt-4o-mini,20241121211026,Can't Stop the Feeling!,Justin Timberlake,dance pop; pop
openai/gpt-4o-mini,20241121211026,Best Day of My Life,American Authors,modern rock; pop rock
openai/gpt-4o-mini,20241121211028,Feeling Good,Nina Simone,jazz blues; neo soul; soul; soul jazz; torch song; vocal jazz
openai/gpt-4o-mini,20241121211028,Happy,Pharrell Williams,dance pop; pop
openai/gpt-4o-mini,20241121211028,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
openai/gpt-4o-mini,20241121211028,Walking on Sunshine,Katrina and the Waves,new wave pop
openai/gpt-4o-mini,20241121211028,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
openai/gpt-4o-mini,20241121211028,Best Day of My Life,American Authors,modern rock; pop rock
openai/gpt-4o-mini,20241121211028,Can't Stop the Feeling!,Justin Timberlake,dance pop; pop
openai/gpt-4o-mini,20241121211028,Shake It Off,Taylor Swift,pop
openai/gpt-4o-mini,20241121211028,Good Life,OneRepublic,Unknown
openai/gpt-4o-mini,20241121211028,Here Comes the Sun,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
openai/gpt-4o-mini,20241121211031,Good Day Sunshine,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
openai/gpt-4o-mini,20241121211031,Happy,Pharrell Williams,dance pop; pop
openai/gpt-4o-mini,20241121211031,Walking on Sunshine,Katrina and the Waves,new wave pop
openai/gpt-4o-mini,20241121211031,Lovely Day,Bill Withers,classic soul; funk; quiet storm; soul
openai/gpt-4o-mini,20241121211031,Best Day of My Life,American Authors,modern rock; pop rock
openai/gpt-4o-mini,20241121211031,Feel Good Inc.,Gorillaz,Unknown
openai/gpt-4o-mini,20241121211031,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
openai/gpt-4o-mini,20241121211031,On Top of the World,Imagine Dragons,Unknown
openai/gpt-4o-mini,20241121211031,Can't Stop the Feeling!,Justin Timberlake,dance pop; pop
openai/gpt-4o-mini,20241121211031,Ain't No Mountain High Enough,Marvin Gaye & Tammi Terrell,Unknown
openai/gpt-4o-mini,20241121211033,Feeling Good,Nina Simone,jazz blues; neo soul; soul; soul jazz; torch song; vocal jazz
openai/gpt-4o-mini,20241121211033,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
openai/gpt-4o-mini,20241121211033,Happy,Pharrell Williams,dance pop; pop
openai/gpt-4o-mini,20241121211033,Stronger,Kanye West,Unknown
openai/gpt-4o-mini,20241121211033,Don't Stop Believin',Journey,album rock; classic rock; hard rock; mellow gold; rock; soft rock
openai/gpt-4o-mini,20241121211033,Walking on Sunshine,Katrina and the Waves,new wave pop
openai/gpt-4o-mini,20241121211033,Lovely Day,Bill Withers,classic soul; funk; quiet storm; soul
openai/gpt-4o-mini,20241121211033,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
openai/gpt-4o-mini,20241121211033,Roar,Katy Perry,Unknown
openai/gpt-4o-mini,20241121211033,Good Life,OneRepublic,Unknown
openai/gpt-4o-mini,20241121213747,Feeling Good,Nina Simone,jazz blues; neo soul; soul; soul jazz; torch song; vocal jazz
openai/gpt-4o-mini,20241121213747,Happy,Pharrell Williams,dance pop; pop
openai/gpt-4o-mini,20241121213747,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
openai/gpt-4o-mini,20241121213747,Walking on Sunshine,Katrina and the Waves,new wave pop
openai/gpt-4o-mini,20241121213747,Can't Stop the Feeling!,Justin Timberlake,dance pop; pop
openai/gpt-4o-mini,20241121213747,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
openai/gpt-4o-mini,20241121213747,Shake It Off,Taylor Swift,pop
openai/gpt-4o-mini,20241121213747,Brave,Sara Bareilles,Unknown
openai/gpt-4o-mini,20241121213747,Best Day of My Life,American Authors,modern rock; pop rock
openai/gpt-4o-mini,20241121213747,Wonderwall,Oasis,beatlesque; britpop; madchester; permanent wave; rock
openai/gpt-4o-mini,20241121213750,Feeling Good,Nina Simone,jazz blues; neo soul; soul; soul jazz; torch song; vocal jazz
openai/gpt-4o-mini,20241121213750,Happy,Pharrell Williams,dance pop; pop
openai/gpt-4o-mini,20241121213750,Stronger,Kanye West,Unknown
openai/gpt-4o-mini,20241121213750,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
openai/gpt-4o-mini,20241121213750,Uptown Funk,Mark Ronson feat. Bruno Mars,Unknown
openai/gpt-4o-mini,20241121213750,Don't Stop Believin',Journey,album rock; classic rock; hard rock; mellow gold; rock; soft rock
openai/gpt-4o-mini,20241121213750,Lovely Day,Bill Withers,classic soul; funk; quiet storm; soul
openai/gpt-4o-mini,20241121213750,Best Day of My Life,American Authors,modern rock; pop rock
openai/gpt-4o-mini,20241121213750,Can't Stop the Feeling!,Justin Timberlake,dance pop; pop
openai/gpt-4o-mini,20241121213750,Walking on Sunshine,Katrina and the Waves,new wave pop
openai/gpt-4o-mini,20241121213752,Alive,Krewella,Unknown
openai/gpt-4o-mini,20241121213752,Stronger,Kanye West,Unknown
openai/gpt-4o-mini,20241121213752,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
openai/gpt-4o-mini,20241121213752,Happy,Pharrell Williams,dance pop; pop
openai/gpt-4o-mini,20241121213752,Wake Me Up,Avicii,Unknown
openai/gpt-4o-mini,20241121213752,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
openai/gpt-4o-mini,20241121213752,Feel Good Inc.,Gorillaz,Unknown
openai/gpt-4o-mini,20241121213752,Walking on Sunshine,Katrina and the Waves,new wave pop
openai/gpt-4o-mini,20241121213752,Best Day of My Life,American Authors,modern rock; pop rock
openai/gpt-4o-mini,20241121213752,Can't Stop the Feeling!,Justin Timberlake,dance pop; pop
openai/gpt-4o-mini,20241121213756,Feel Good Inc.,Gorillaz,Unknown
openai/gpt-4o-mini,20241121213756,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
openai/gpt-4o-mini,20241121213756,Happy,Pharrell Williams,dance pop; pop
openai/gpt-4o-mini,20241121213756,Here Comes the Sun,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
openai/gpt-4o-mini,20241121213756,Walking on Sunshine,Katrina and the Waves,new wave pop
openai/gpt-4o-mini,20241121213756,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
openai/gpt-4o-mini,20241121213756,Shake It Off,Taylor Swift,pop
openai/gpt-4o-mini,20241121213756,Don't Stop Believin',Journey,album rock; classic rock; hard rock; mellow gold; rock; soft rock
openai/gpt-4o-mini,20241121213756,Best Day of My Life,American Authors,modern rock; pop rock
openai/gpt-4o-mini,20241121213756,September,"Earth, Wind & Fire",Unknown
openai/gpt-4o-mini,20241121213757,Feeling Good,Nina Simone,jazz blues; neo soul; soul; soul jazz; torch song; vocal jazz
openai/gpt-4o-mini,20241121213757,Happy,Pharrell Williams,dance pop; pop
openai/gpt-4o-mini,20241121213757,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
openai/gpt-4o-mini,20241121213757,Lovely Day,Bill Withers,classic soul; funk; quiet storm; soul
openai/gpt-4o-mini,20241121213757,Here Comes the Sun,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
openai/gpt-4o-mini,20241121213757,Best Day of My Life,American Authors,modern rock; pop rock
openai/gpt-4o-mini,20241121213757,Walking on Sunshine,Katrina and the Waves,new wave pop
openai/gpt-4o-mini,20241121213757,Upside Down,Jack Johnson,Unknown
openai/gpt-4o-mini,20241121213757,Roar,Katy Perry,Unknown
openai/gpt-4o-mini,20241121213757,Shake It Off,Taylor Swift,pop
openai/gpt-4o-mini,20241121213800,Blinding Lights,The Weeknd,canadian contemporary r&b; canadian pop; pop
openai/gpt-4o-mini,20241121213800,Levitating,Dua Lipa,dance pop; pop; uk pop
openai/gpt-4o-mini,20241121213800,Good 4 U,Olivia Rodrigo,pop
openai/gpt-4o-mini,20241121213800,Stay,The Kid LAROI & Justin Bieber,turkish hip hop; turkish trap
openai/gpt-4o-mini,20241121213800,As It Was,Harry Styles,pop
openai/gpt-4o-mini,20241121213800,Heat Waves,Glass Animals,Unknown
openai/gpt-4o-mini,20241121213800,Peaches,Justin Bieber ft. Daniel Caesar & Giveon,Unknown
openai/gpt-4o-mini,20241121213800,Kiss Me More,Doja Cat ft. SZA,Unknown
openai/gpt-4o-mini,20241121213800,Don't Start Now,Dua Lipa,dance pop; pop; uk pop
openai/gpt-4o-mini,20241121213800,Dynamite,BTS,Unknown
openai/gpt-4o-mini,20241121213803,Feeling Good,Nina Simone,jazz blues; neo soul; soul; soul jazz; torch song; vocal jazz
openai/gpt-4o-mini,20241121213803,Happy,Pharrell Williams,dance pop; pop
openai/gpt-4o-mini,20241121213803,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
openai/gpt-4o-mini,20241121213803,Shake It Off,Taylor Swift,pop
openai/gpt-4o-mini,20241121213803,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
openai/gpt-4o-mini,20241121213803,Can't Stop the Feeling!,Justin Timberlake,dance pop; pop
openai/gpt-4o-mini,20241121213803,Best Day of My Life,American Authors,modern rock; pop rock
openai/gpt-4o-mini,20241121213803,Walking on Sunshine,Katrina and the Waves,new wave pop
openai/gpt-4o-mini,20241121213803,Three Little Birds,Bob Marley,reggae; roots reggae
openai/gpt-4o-mini,20241121213803,Good as Hell,Lizzo,Unknown
openai/gpt-4o-mini,20241121213807,Feeling Good,Nina Simone,jazz blues; neo soul; soul; soul jazz; torch song; vocal jazz
openai/gpt-4o-mini,20241121213807,Happy,Pharrell Williams,dance pop; pop
openai/gpt-4o-mini,20241121213807,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
openai/gpt-4o-mini,20241121213807,Lovely Day,Bill Withers,classic soul; funk; quiet storm; soul
openai/gpt-4o-mini,20241121213807,Best Day of My Life,American Authors,modern rock; pop rock
openai/gpt-4o-mini,20241121213807,Stronger,Kanye West,Unknown
openai/gpt-4o-mini,20241121213807,Good Life,Kanye West ft. T-Pain,Unknown
openai/gpt-4o-mini,20241121213807,Walking on Sunshine,Katrina and the Waves,new wave pop
openai/gpt-4o-mini,20241121213807,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
openai/gpt-4o-mini,20241121213807,Shake It Off,Taylor Swift,pop
openai/gpt-4o-mini,20241121213810,Feeling Good,Nina Simone,jazz blues; neo soul; soul; soul jazz; torch song; vocal jazz
openai/gpt-4o-mini,20241121213810,Happy,Pharrell Williams,dance pop; pop
openai/gpt-4o-mini,20241121213810,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
openai/gpt-4o-mini,20241121213810,Walking on Sunshine,Katrina and the Waves,new wave pop
openai/gpt-4o-mini,20241121213810,Best Day of My Life,American Authors,modern rock; pop rock
openai/gpt-4o-mini,20241121213810,Don't Stop Me Now,Queen,classic rock; glam rock; rock
openai/gpt-4o-mini,20241121213810,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
openai/gpt-4o-mini,20241121213810,Happy Together,The Turtles,Unknown
openai/gpt-4o-mini,20241121213810,Shake It Off,Taylor Swift,pop
openai/gpt-4o-mini,20241121213810,Good Life,OneRepublic,Unknown
openai/gpt-4o-mini,20241121213812,Feel Good Inc.,Gorillaz,Unknown
openai/gpt-4o-mini,20241121213812,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
openai/gpt-4o-mini,20241121213812,Happy,Pharrell Williams,dance pop; pop
openai/gpt-4o-mini,20241121213812,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
openai/gpt-4o-mini,20241121213812,Walking on Sunshine,Katrina and the Waves,new wave pop
openai/gpt-4o-mini,20241121213812,Shut Up and Dance,WALK THE MOON,Unknown
openai/gpt-4o-mini,20241121213812,Can't Stop the Feeling!,Justin Timberlake,dance pop; pop
openai/gpt-4o-mini,20241121213812,Best Day of My Life,American Authors,modern rock; pop rock
openai/gpt-4o-mini,20241121213812,Dancing Queen,ABBA,europop; swedish pop
openai/gpt-4o-mini,20241121213812,Shake It Off,Taylor Swift,pop
openai/gpt-4o-mini,20241121213816,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
openai/gpt-4o-mini,20241121213816,Feel Good Inc.,Gorillaz,Unknown
openai/gpt-4o-mini,20241121213816,Happy,Pharrell Williams,dance pop; pop
openai/gpt-4o-mini,20241121213816,Walking on Sunshine,Katrina and the Waves,new wave pop
openai/gpt-4o-mini,20241121213816,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
openai/gpt-4o-mini,20241121213816,Shake It Off,Taylor Swift,pop
openai/gpt-4o-mini,20241121213816,Can't Stop the Feeling!,Justin Timberlake,dance pop; pop
openai/gpt-4o-mini,20241121213816,Best Day of My Life,American Authors,modern rock; pop rock
openai/gpt-4o-mini,20241121213816,Don't Stop Believin',Journey,album rock; classic rock; hard rock; mellow gold; rock; soft rock
openai/gpt-4o-mini,20241121213816,Stronger,Kanye West,Unknown
openai/gpt-4o-mini,20241121213819,Feeling Good,Nina Simone,jazz blues; neo soul; soul; soul jazz; torch song; vocal jazz
openai/gpt-4o-mini,20241121213819,Happy,Pharrell Williams,dance pop; pop
openai/gpt-4o-mini,20241121213819,Good Vibrations,The Beach Boys,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
openai/gpt-4o-mini,20241121213819,Don't Stop Believin',Journey,album rock; classic rock; hard rock; mellow gold; rock; soft rock
openai/gpt-4o-mini,20241121213819,Uptown Funk,Mark Ronson ft. Bruno Mars,pop soul
openai/gpt-4o-mini,20241121213819,Here Comes the Sun,The Beatles,british invasion; classic rock; merseybeat; psychedelic rock; rock
openai/gpt-4o-mini,20241121213819,Stronger,Kanye West,Unknown
openai/gpt-4o-mini,20241121213819,Can't Stop the Feeling!,Justin Timberlake,dance pop; pop
